symbol,price,timestamp
AAPL,130.94,1614585959.315891800
AAPL,130.87,1614585959.315891800
AMZN,3171.10,1614585959.315891800
TSLA,659.99,1614585959.315891800
TSLA,659.57,1614585959.315891800
AAPL,130.18,1614585959.316901100
TSLA,659.39,1614585959.316901100
TSLA,658.89,1614585959.316901100
AMZN,3170.80,1614585959.316901100
AMZN,3170.44,1614585959.316901100
TSLA,658.69,1614585959.316901100
AMZN,3171.23,1614585959.316901100
TSLA,659.67,1614585959.317894100
AAPL,131.86,1614585959.317894100
AMZN,3171.28,1614585959.317894100
AMZN,3170.04,1614585959.317894100
TSLA,658.47,1614585959.318891600
AAPL,130.43,1614585959.318891600
AAPL,131.24,1614585959.318891600
AAPL,130.24,1614585959.318891600
AAPL,130.35,1614585959.319889600
AMZN,3170.21,1614585959.319889600
AMZN,0.00,1614585959.319889600
AAPL,130.47,1614585959.319889600
AMZN,3170.31,1614585959.320889200
TSLA,658.39,1614585959.320889200
AAPL,131.95,1614585959.320889200
AMZN,3171.01,1614585959.320889200
AAPL,131.68,1614585959.320889200
AAPL,130.41,1614585959.320889200
AMZN,3171.29,1614585959.320889200
AMZN,3171.35,1614585959.321889300
AMZN,3171.59,1614585959.321889300
TSLA,658.73,1614585959.321889300
AAPL,130.19,1614585959.321889300
AAPL,131.44,1614585959.321889300
TSLA,658.39,1614585959.322891500
AAPL,131.32,1614585959.322891500
TSLA,658.33,1614585959.322891500
AMZN,3170.84,1614585959.322891500
TSLA,658.92,1614585959.323894100
AAPL,131.51,1614585959.323894100
AMZN,3171.16,1614585959.323894100
AMZN,3171.60,1614585959.323894100
AAPL,131.38,1614585959.323894100
AMZN,3170.65,1614585959.324893900
AMZN,3170.77,1614585959.324893900
AMZN,3170.41,1614585959.324893900
AMZN,3170.10,1614585959.324893900
TSLA,658.05,1614585959.324893900
TSLA,658.40,1614585959.324893900
AAPL,131.36,1614585959.324893900
AMZN,3170.04,1614585959.325893300
AMZN,3171.70,1614585959.325893300
TSLA,658.04,1614585959.325893300
AMZN,3171.72,1614585959.325893300
AAPL,130.71,1614585959.326891900
AMZN,3171.28,1614585959.326891900
AAPL,130.21,1614585959.327891200
AAPL,130.15,1614585959.327891200
AAPL,0.00,1614585959.327891200
TSLA,658.64,1614585959.328892800
TSLA,658.60,1614585959.328892800
AMZN,3170.08,1614585959.328892800
AAPL,130.60,1614585959.328892800
AMZN,3171.44,1614585959.328892800
AMZN,3171.54,1614585959.328892800
TSLA,659.49,1614585959.329893100
AMZN,3171.64,1614585959.329893100
TSLA,658.90,1614585959.330893300
TSLA,659.50,1614585959.330893300
TSLA,0.00,1614585959.330893300
AAPL,130.66,1614585959.330893300
AMZN,3170.86,1614585959.330893300
AAPL,130.41,1614585959.331891400
AMZN,3171.03,1614585959.331891400
AMZN,3171.09,1614585959.331891400
AMZN,3170.00,1614585959.331891400
AAPL,130.51,1614585959.331891400
AAPL,131.40,1614585959.332890700
AMZN,3171.47,1614585959.332890700
AAPL,130.39,1614585959.332890700
AMZN,3171.88,1614585959.332890700
TSLA,659.80,1614585959.332890700
TSLA,659.35,1614585959.332890700
AAPL,130.44,1614585959.333891800
TSLA,660.00,1614585959.333891800
TSLA,659.40,1614585959.333891800
AMZN,3171.23,1614585959.333891800
AAPL,131.99,1614585959.333891800
TSLA,658.71,1614585959.334891300
AMZN,3171.24,1614585959.334891300
AAPL,130.99,1614585959.334891300
AAPL,131.07,1614585959.334891300
TSLA,658.59,1614585959.334891300
TSLA,659.29,1614585959.334891300
AAPL,131.57,1614585959.334891300
AMZN,3170.21,1614585959.334891300
AAPL,131.58,1614585959.334891300
AAPL,131.16,1614585959.334891300
TSLA,658.05,1614585959.334891300
AAPL,130.11,1614585959.334891300
AAPL,131.14,1614585959.335890500
AMZN,3171.31,1614585959.335890500
AAPL,131.86,1614585959.335890500
AAPL,130.03,1614585959.335890500
TSLA,658.04,1614585959.335890500
TSLA,658.99,1614585959.335890500
AMZN,3170.30,1614585959.335890500
AAPL,131.07,1614585959.335890500
AMZN,3171.05,1614585959.335890500
TSLA,658.32,1614585959.335890500
AAPL,130.69,1614585959.336891900
AAPL,130.99,1614585959.336891900
AMZN,3171.83,1614585959.336891900
AMZN,3171.89,1614585959.336891900
AMZN,3171.69,1614585959.336891900
AAPL,131.66,1614585959.336891900
AMZN,3171.90,1614585959.336891900
AAPL,131.32,1614585959.336891900
TSLA,659.80,1614585959.336891900
AMZN,3171.86,1614585959.337890200
AAPL,130.16,1614585959.337890200
AAPL,131.41,1614585959.337890200
TSLA,658.55,1614585959.337890200
AMZN,3171.17,1614585959.337890200
AMZN,3170.86,1614585959.337890200
AAPL,131.17,1614585959.337890200
TSLA,659.81,1614585959.337890200
TSLA,659.94,1614585959.338890100
AMZN,3170.18,1614585959.338890100
AMZN,3171.46,1614585959.338890100
AMZN,3171.93,1614585959.338890100
AAPL,131.72,1614585959.338890100
AAPL,130.67,1614585959.338890100
AMZN,3170.54,1614585959.338890100
TSLA,659.32,1614585959.338890100
AMZN,3171.00,1614585959.338890100
AAPL,130.31,1614585959.339889900
AAPL,130.77,1614585959.339889900
AAPL,0.00,1614585959.339889900
TSLA,658.92,1614585959.339889900
AAPL,131.45,1614585959.339889900
AMZN,3170.70,1614585959.339889900
AMZN,3171.40,1614585959.339889900
AMZN,3171.70,1614585959.339889900
AAPL,131.05,1614585959.340890700
AMZN,3171.84,1614585959.340890700
TSLA,658.08,1614585959.340890700
AAPL,131.10,1614585959.340890700
TSLA,658.23,1614585959.340890700
AAPL,131.81,1614585959.340890700
AAPL,131.40,1614585959.340890700
TSLA,658.98,1614585959.340890700
AMZN,3170.67,1614585959.341892100
AAPL,131.00,1614585959.341892100
AAPL,130.71,1614585959.341892100
TSLA,658.37,1614585959.341892100
TSLA,658.34,1614585959.341892100
AAPL,131.85,1614585959.341892100
AMZN,3170.36,1614585959.341892100
AAPL,130.32,1614585959.341892100
AAPL,130.70,1614585959.342891800
AAPL,131.38,1614585959.343896400
AAPL,130.19,1614585959.343896400
AAPL,131.09,1614585959.343896400
TSLA,659.73,1614585959.344896700
AMZN,3171.45,1614585959.344896700
AMZN,3171.38,1614585959.344896700
TSLA,659.56,1614585959.345896000
AMZN,3170.34,1614585959.346900100
TSLA,659.44,1614585959.347892800
TSLA,659.57,1614585959.347892800
AMZN,3170.33,1614585959.347892800
TSLA,659.03,1614585959.347892800
AMZN,3171.76,1614585959.347892800
AAPL,130.74,1614585959.348893200
AAPL,131.96,1614585959.348893200
AAPL,130.09,1614585959.349910200
TSLA,659.38,1614585959.349910200
TSLA,659.94,1614585959.349910200
AAPL,131.57,1614585959.349910200
TSLA,658.96,1614585959.349910200
TSLA,658.52,1614585959.350896500
TSLA,659.89,1614585959.350896500
AMZN,3170.16,1614585959.351893800
TSLA,658.71,1614585959.351893800
AAPL,130.30,1614585959.351893800
AAPL,131.08,1614585959.351893800
AMZN,3170.22,1614585959.351893800
AAPL,131.44,1614585959.351893800
TSLA,659.17,1614585959.352892900
AAPL,130.08,1614585959.352892900
AMZN,3170.67,1614585959.352892900
AMZN,3171.29,1614585959.352892900
TSLA,659.37,1614585959.352892900
AAPL,130.17,1614585959.353890900
AMZN,3171.33,1614585959.353890900
AAPL,131.63,1614585959.353890900
TSLA,659.74,1614585959.353890900
AMZN,3171.92,1614585959.354892900
TSLA,658.26,1614585959.354892900
TSLA,658.11,1614585959.354892900
AMZN,3171.44,1614585959.354892900
AMZN,3170.40,1614585959.354892900
AMZN,3171.65,1614585959.354892900
AMZN,3170.38,1614585959.355893000
TSLA,658.38,1614585959.355893000
TSLA,658.43,1614585959.355893000
TSLA,658.76,1614585959.355893000
AMZN,3171.79,1614585959.355893000
AAPL,131.59,1614585959.356891600
AAPL,131.04,1614585959.356891600
AMZN,3170.59,1614585959.356891600
AMZN,3171.77,1614585959.357891400
TSLA,658.88,1614585959.357891400
TSLA,658.92,1614585959.357891400
AAPL,131.50,1614585959.357891400
AAPL,131.16,1614585959.357891400
AAPL,130.73,1614585959.357891400
AMZN,3170.35,1614585959.357891400
TSLA,658.96,1614585959.357891400
TSLA,658.16,1614585959.358891700
AMZN,3171.03,1614585959.358891700
AAPL,131.97,1614585959.358891700
TSLA,659.00,1614585959.358891700
AAPL,130.47,1614585959.358891700
AMZN,3170.21,1614585959.359890800
TSLA,659.24,1614585959.359890800
AAPL,130.92,1614585959.359890800
TSLA,659.99,1614585959.359890800
AMZN,3171.01,1614585959.360896000
AAPL,131.77,1614585959.360896000
TSLA,659.74,1614585959.360896000
AAPL,131.33,1614585959.360896000
AAPL,130.40,1614585959.360896000
AMZN,3171.70,1614585959.360896000
AAPL,131.52,1614585959.360896000
AMZN,3171.76,1614585959.361891200
AAPL,131.66,1614585959.361891200
AMZN,3171.77,1614585959.361891200
AMZN,3171.19,1614585959.361891200
AAPL,131.78,1614585959.361891200
AAPL,130.21,1614585959.362892400
AMZN,3170.55,1614585959.363893600
AMZN,3171.08,1614585959.363893600
AAPL,130.32,1614585959.363893600
AMZN,3170.54,1614585959.364896500
AAPL,130.85,1614585959.364896500
AAPL,130.16,1614585959.364896500
AAPL,130.15,1614585959.364896500
AAPL,130.06,1614585959.365891800
TSLA,658.90,1614585959.365891800
TSLA,658.67,1614585959.365891800
TSLA,658.54,1614585959.365891800
AAPL,130.05,1614585959.365891800
TSLA,659.88,1614585959.366890600
AAPL,130.68,1614585959.366890600
AAPL,130.03,1614585959.366890600
AMZN,3171.86,1614585959.366890600
TSLA,658.53,1614585959.366890600
AAPL,131.41,1614585959.366890600
AAPL,131.66,1614585959.366890600
AMZN,3171.86,1614585959.366890600
TSLA,658.65,1614585959.367889100
AMZN,3171.91,1614585959.367889100
TSLA,658.62,1614585959.367889100
AAPL,130.41,1614585959.367889100
TSLA,658.42,1614585959.367889100
TSLA,0.00,1614585959.368891500
AMZN,3170.76,1614585959.368891500
TSLA,659.19,1614585959.368891500
TSLA,658.05,1614585959.368891500
AAPL,130.61,1614585959.369890100
TSLA,658.57,1614585959.369890100
TSLA,658.66,1614585959.369890100
TSLA,659.02,1614585959.369890100
TSLA,659.39,1614585959.369890100
AMZN,3171.66,1614585959.370891400
AMZN,3170.13,1614585959.370891400
AMZN,3171.84,1614585959.370891400
AMZN,0.00,1614585959.370891400
AAPL,131.09,1614585959.370891400
TSLA,658.92,1614585959.370891400
AMZN,3171.91,1614585959.371893100
AAPL,130.55,1614585959.371893100
TSLA,659.17,1614585959.371893100
AAPL,130.98,1614585959.371893100
AAPL,131.27,1614585959.372891800
AMZN,3171.63,1614585959.372891800
AMZN,3171.21,1614585959.372891800
AAPL,130.89,1614585959.372891800
AAPL,131.78,1614585959.373891600
AAPL,130.87,1614585959.373891600
AAPL,131.80,1614585959.373891600
TSLA,658.05,1614585959.374892700
AMZN,3171.19,1614585959.374892700
AAPL,130.23,1614585959.375895100
AMZN,3171.18,1614585959.375895100
TSLA,659.81,1614585959.375895100
AMZN,3170.96,1614585959.376891700
AMZN,3170.75,1614585959.376891700
AAPL,131.84,1614585959.376891700
AMZN,3170.33,1614585959.377889200
AMZN,3170.27,1614585959.377889200
AAPL,131.38,1614585959.377889200
AMZN,3170.34,1614585959.378892000
TSLA,659.60,1614585959.379891700
TSLA,659.62,1614585959.380894000
AMZN,3170.17,1614585959.380894000
TSLA,659.90,1614585959.380894000
AMZN,3170.40,1614585959.380894000
AAPL,131.79,1614585959.380894000
AMZN,3171.18,1614585959.381890900
AMZN,3170.20,1614585959.381890900
AAPL,131.53,1614585959.381890900
TSLA,659.48,1614585959.381890900
AAPL,131.80,1614585959.381890900
TSLA,659.12,1614585959.381890900
AMZN,3171.43,1614585959.381890900
AAPL,131.35,1614585959.382893500
AMZN,3170.78,1614585959.382893500
AMZN,3170.39,1614585959.382893500
AAPL,130.92,1614585959.382893500
TSLA,659.18,1614585959.382893500
AAPL,130.90,1614585959.382893500
AAPL,131.39,1614585959.382893500
AAPL,131.16,1614585959.382893500
TSLA,658.15,1614585959.383891000
TSLA,658.04,1614585959.383891000
TSLA,659.45,1614585959.383891000
TSLA,658.37,1614585959.384892300
TSLA,658.64,1614585959.384892300
AAPL,130.86,1614585959.384892300
TSLA,0.00,1614585959.384892300
AAPL,131.45,1614585959.385890100
AMZN,3170.67,1614585959.385890100
TSLA,658.59,1614585959.385890100
AMZN,3170.32,1614585959.385890100
TSLA,0.00,1614585959.385890100
AAPL,130.60,1614585959.385890100
AAPL,131.11,1614585959.386894900
AAPL,131.03,1614585959.386894900
AMZN,3170.57,1614585959.386894900
TSLA,659.30,1614585959.386894900
AAPL,130.67,1614585959.386894900
AMZN,3171.58,1614585959.386894900
TSLA,659.08,1614585959.387891900
TSLA,659.49,1614585959.387891900
TSLA,658.16,1614585959.387891900
TSLA,659.51,1614585959.387891900
AMZN,3170.03,1614585959.387891900
AAPL,131.32,1614585959.388891700
AMZN,3171.02,1614585959.388891700
AAPL,131.38,1614585959.388891700
AAPL,130.95,1614585959.388891700
TSLA,659.04,1614585959.389891700
AAPL,130.36,1614585959.389891700
TSLA,659.61,1614585959.389891700
AMZN,3171.92,1614585959.389891700
AMZN,3170.03,1614585959.389891700
TSLA,658.55,1614585959.389891700
TSLA,659.61,1614585959.389891700
AMZN,3170.65,1614585959.390890800
AAPL,130.12,1614585959.390890800
AAPL,131.95,1614585959.390890800
TSLA,659.24,1614585959.390890800
AAPL,130.58,1614585959.390890800
AAPL,131.32,1614585959.390890800
TSLA,0.00,1614585959.391889500
AMZN,3170.29,1614585959.391889500
AAPL,131.50,1614585959.391889500
TSLA,659.21,1614585959.392891400
AAPL,131.55,1614585959.392891400
AAPL,131.90,1614585959.392891400
AAPL,131.13,1614585959.392891400
TSLA,658.13,1614585959.392891400
AMZN,3170.60,1614585959.392891400
AAPL,130.79,1614585959.392891400
AAPL,130.71,1614585959.392891400
TSLA,659.95,1614585959.392891400
AMZN,3171.62,1614585959.393890800
AMZN,3170.05,1614585959.393890800
TSLA,659.57,1614585959.393890800
TSLA,659.02,1614585959.393890800
AAPL,130.33,1614585959.393890800
AAPL,130.27,1614585959.393890800
AAPL,130.64,1614585959.393890800
AMZN,0.00,1614585959.393890800
TSLA,659.49,1614585959.394893100
AAPL,130.29,1614585959.394893100
AAPL,130.90,1614585959.394893100
TSLA,659.40,1614585959.394893100
AMZN,3171.79,1614585959.394893100
TSLA,658.94,1614585959.394893100
AAPL,130.64,1614585959.394893100
AAPL,131.26,1614585959.395891000
AMZN,3171.71,1614585959.395891000
TSLA,658.84,1614585959.395891000
AAPL,130.08,1614585959.395891000
AAPL,131.40,1614585959.395891000
TSLA,659.38,1614585959.395891000
TSLA,659.47,1614585959.397890500
AAPL,130.15,1614585959.397890500
TSLA,658.87,1614585959.397890500
TSLA,658.70,1614585959.397890500
AAPL,130.40,1614585959.397890500
AAPL,131.58,1614585959.397890500
AMZN,3170.06,1614585959.398892400
TSLA,658.83,1614585959.398892400
TSLA,659.53,1614585959.398892400
AMZN,3170.51,1614585959.398892400
AAPL,131.14,1614585959.398892400
AAPL,131.06,1614585959.399891200
TSLA,659.36,1614585959.399891200
AMZN,3170.65,1614585959.399891200
TSLA,658.64,1614585959.399891200
AMZN,3170.54,1614585959.399891200
AMZN,3170.48,1614585959.399891200
AAPL,131.07,1614585959.400891000
AAPL,131.65,1614585959.400891000
AMZN,3170.28,1614585959.400891000
AAPL,131.74,1614585959.400891000
AAPL,130.70,1614585959.400891000
AMZN,3170.18,1614585959.400891000
TSLA,659.52,1614585959.400891000
TSLA,659.29,1614585959.401892500
AAPL,131.57,1614585959.401892500
AMZN,3170.79,1614585959.401892500
AAPL,130.63,1614585959.401892500
TSLA,658.56,1614585959.401892500
TSLA,658.22,1614585959.401892500
AMZN,3171.45,1614585959.401892500
TSLA,658.17,1614585959.401892500
AMZN,3170.33,1614585959.402890700
TSLA,658.14,1614585959.402890700
TSLA,658.08,1614585959.402890700
AMZN,3171.22,1614585959.402890700
AMZN,3171.18,1614585959.402890700
AMZN,3171.32,1614585959.402890700
TSLA,658.21,1614585959.403890300
AMZN,3171.71,1614585959.403890300
TSLA,658.09,1614585959.403890300
AMZN,3171.74,1614585959.403890300
AAPL,130.01,1614585959.403890300
AAPL,0.00,1614585959.403890300
TSLA,658.79,1614585959.404890200
AMZN,3170.44,1614585959.405892100
AMZN,3171.42,1614585959.405892100
AAPL,131.81,1614585959.405892100
AMZN,3170.02,1614585959.405892100
AMZN,3170.08,1614585959.406912400
TSLA,659.11,1614585959.406912400
TSLA,659.49,1614585959.406912400
AMZN,3171.72,1614585959.406912400
AAPL,130.09,1614585959.407893600
AMZN,3171.98,1614585959.407893600
TSLA,659.23,1614585959.408893000
TSLA,658.74,1614585959.408893000
AMZN,3171.57,1614585959.408893000
TSLA,658.74,1614585959.408893000
AAPL,131.66,1614585959.408893000
TSLA,659.69,1614585959.408893000
TSLA,658.67,1614585959.409898100
AMZN,3171.57,1614585959.410891000
TSLA,659.73,1614585959.410891000
AMZN,3170.84,1614585959.410891000
AMZN,3170.37,1614585959.410891000
AAPL,131.40,1614585959.410891000
TSLA,659.78,1614585959.411894400
AAPL,130.68,1614585959.411894400
AMZN,3171.31,1614585959.411894400
TSLA,659.67,1614585959.411894400
TSLA,658.52,1614585959.412892700
AAPL,131.94,1614585959.412892700
AAPL,130.66,1614585959.413894900
AMZN,3171.44,1614585959.413894900
TSLA,659.29,1614585959.413894900
AAPL,130.35,1614585959.414893200
AMZN,3171.05,1614585959.414893200
AAPL,130.87,1614585959.414893200
TSLA,658.12,1614585959.414893200
TSLA,659.43,1614585959.415892100
TSLA,658.11,1614585959.415892100
TSLA,659.82,1614585959.416891700
AMZN,3170.22,1614585959.416891700
AMZN,3170.42,1614585959.416891700
AMZN,3170.51,1614585959.416891700
TSLA,658.55,1614585959.417890300
AAPL,131.10,1614585959.418891100
AMZN,0.00,1614585959.418891100
TSLA,0.00,1614585959.418891100
AAPL,131.19,1614585959.418891100
TSLA,659.21,1614585959.419891300
AAPL,130.40,1614585959.419891300
TSLA,659.71,1614585959.419891300
AAPL,130.31,1614585959.419891300
AAPL,131.77,1614585959.419891300
AMZN,0.00,1614585959.420891400
TSLA,659.55,1614585959.420891400
AMZN,0.00,1614585959.420891400
AMZN,3170.21,1614585959.420891400
AMZN,3171.10,1614585959.420891400
AMZN,0.00,1614585959.421892300
TSLA,658.18,1614585959.421892300
AMZN,3171.17,1614585959.421892300
TSLA,659.17,1614585959.421892300
AMZN,3171.18,1614585959.421892300
TSLA,659.60,1614585959.422895800
AAPL,131.30,1614585959.422895800
AAPL,131.37,1614585959.422895800
AAPL,130.50,1614585959.423891300
AMZN,3170.36,1614585959.423891300
AAPL,130.31,1614585959.423891300
TSLA,659.81,1614585959.423891300
AAPL,0.00,1614585959.424890300
TSLA,658.94,1614585959.424890300
AAPL,130.55,1614585959.425891200
AAPL,130.62,1614585959.425891200
TSLA,659.11,1614585959.425891200
AMZN,3171.77,1614585959.425891200
TSLA,658.40,1614585959.425891200
TSLA,658.94,1614585959.426890600
AMZN,3171.81,1614585959.426890600
TSLA,659.04,1614585959.426890600
TSLA,659.76,1614585959.427889800
TSLA,659.59,1614585959.427889800
AAPL,130.45,1614585959.427889800
AMZN,3171.59,1614585959.427889800
AMZN,3170.47,1614585959.428891500
AMZN,3170.04,1614585959.428891500
TSLA,659.68,1614585959.428891500
TSLA,659.83,1614585959.428891500
AAPL,131.98,1614585959.428891500
TSLA,658.36,1614585959.428891500
TSLA,658.95,1614585959.429891900
AAPL,131.01,1614585959.429891900
AMZN,3171.64,1614585959.429891900
AAPL,130.96,1614585959.429891900
AAPL,130.39,1614585959.429891900
AMZN,3170.05,1614585959.429891900
TSLA,659.48,1614585959.429891900
TSLA,658.84,1614585959.429891900
TSLA,658.31,1614585959.430891100
AMZN,3170.35,1614585959.430891100
AAPL,130.78,1614585959.430891100
TSLA,658.93,1614585959.430891100
TSLA,658.30,1614585959.431890600
AAPL,130.69,1614585959.431890600
TSLA,659.69,1614585959.431890600
TSLA,658.28,1614585959.431890600
AAPL,131.15,1614585959.432891100
AMZN,3170.93,1614585959.432891100
TSLA,659.01,1614585959.432891100
AAPL,131.34,1614585959.432891100
AAPL,131.13,1614585959.432891100
TSLA,658.50,1614585959.432891100
TSLA,658.33,1614585959.432891100
TSLA,658.21,1614585959.432891100
TSLA,0.00,1614585959.432891100
AAPL,131.39,1614585959.433889600
AAPL,130.43,1614585959.433889600
AMZN,3171.47,1614585959.433889600
AMZN,3171.66,1614585959.433889600
AAPL,130.61,1614585959.433889600
TSLA,658.24,1614585959.434892000
AAPL,130.51,1614585959.434892000
AMZN,3170.43,1614585959.435891300
AAPL,130.75,1614585959.435891300
AAPL,130.30,1614585959.435891300
AAPL,131.71,1614585959.435891300
TSLA,658.24,1614585959.435891300
TSLA,658.04,1614585959.435891300
AMZN,3171.42,1614585959.435891300
TSLA,658.84,1614585959.436888400
TSLA,658.97,1614585959.436888400
TSLA,658.35,1614585959.436888400
TSLA,659.03,1614585959.436888400
AMZN,3170.77,1614585959.436888400
AAPL,130.72,1614585959.436888400
TSLA,659.01,1614585959.436888400
AAPL,130.46,1614585959.437888500
AMZN,3171.26,1614585959.438889500
AMZN,3171.88,1614585959.438889500
TSLA,659.49,1614585959.438889500
AAPL,130.86,1614585959.438889500
AMZN,3170.08,1614585959.438889500
TSLA,658.52,1614585959.438889500
AAPL,131.11,1614585959.439890100
TSLA,659.27,1614585959.439890100
AMZN,3170.21,1614585959.439890100
AMZN,3170.48,1614585959.439890100
AMZN,3170.99,1614585959.439890100
AAPL,130.36,1614585959.439890100
AMZN,0.00,1614585959.439890100
AAPL,130.66,1614585959.439890100
TSLA,659.07,1614585959.439890100
AAPL,131.11,1614585959.440889400
TSLA,658.62,1614585959.440889400
AAPL,131.70,1614585959.440889400
TSLA,0.00,1614585959.440889400
AAPL,130.26,1614585959.440889400
AAPL,131.88,1614585959.440889400
TSLA,659.68,1614585959.441891600
TSLA,658.76,1614585959.441891600
AAPL,130.25,1614585959.441891600
TSLA,658.30,1614585959.441891600
AAPL,130.22,1614585959.441891600
AMZN,3171.19,1614585959.441891600
AAPL,130.19,1614585959.441891600
AMZN,3171.13,1614585959.442888600
TSLA,658.15,1614585959.442888600
AAPL,130.26,1614585959.442888600
AAPL,130.17,1614585959.442888600
AMZN,3171.08,1614585959.442888600
AMZN,3170.15,1614585959.442888600
AAPL,130.30,1614585959.442888600
AMZN,3171.67,1614585959.442888600
TSLA,658.77,1614585959.442888600
TSLA,659.12,1614585959.443889800
TSLA,659.15,1614585959.443889800
AAPL,130.72,1614585959.443889800
AAPL,130.15,1614585959.443889800
AAPL,131.83,1614585959.443889800
AMZN,3171.49,1614585959.443889800
AMZN,3171.58,1614585959.443889800
AAPL,131.33,1614585959.444890500
AMZN,3171.01,1614585959.444890500
AAPL,131.63,1614585959.444890500
AAPL,131.73,1614585959.444890500
TSLA,658.81,1614585959.444890500
AMZN,3170.31,1614585959.444890500
TSLA,659.28,1614585959.444890500
AAPL,131.05,1614585959.445890700
TSLA,659.46,1614585959.445890700
TSLA,659.55,1614585959.445890700
AMZN,3171.87,1614585959.445890700
AAPL,131.08,1614585959.446891800
AAPL,130.52,1614585959.446891800
TSLA,659.20,1614585959.446891800
AAPL,130.17,1614585959.446891800
AMZN,3170.58,1614585959.446891800
TSLA,659.49,1614585959.446891800
TSLA,659.37,1614585959.446891800
AAPL,0.00,1614585959.447891700
TSLA,658.30,1614585959.447891700
AMZN,3170.56,1614585959.447891700
AMZN,3170.49,1614585959.447891700
AMZN,3170.95,1614585959.448891200
AAPL,130.19,1614585959.448891200
TSLA,658.97,1614585959.448891200
TSLA,659.26,1614585959.448891200
AMZN,3171.06,1614585959.448891200
AMZN,3171.60,1614585959.448891200
TSLA,659.10,1614585959.448891200
AAPL,130.34,1614585959.449891400
AAPL,130.03,1614585959.449891400
TSLA,659.28,1614585959.449891400
AMZN,3170.66,1614585959.449891400
AAPL,130.63,1614585959.449891400
AMZN,3171.92,1614585959.450891600
TSLA,659.41,1614585959.450891600
AMZN,3170.77,1614585959.450891600
AMZN,3170.66,1614585959.450891600
TSLA,659.45,1614585959.451891100
TSLA,659.75,1614585959.451891100
AMZN,3170.18,1614585959.451891100
TSLA,659.59,1614585959.451891100
TSLA,659.89,1614585959.451891100
AAPL,130.58,1614585959.452892100
AMZN,3170.66,1614585959.453893200
AMZN,3171.71,1614585959.453893200
AAPL,130.92,1614585959.453893200
TSLA,659.82,1614585959.453893200
TSLA,659.94,1614585959.454896100
TSLA,659.32,1614585959.454896100
TSLA,659.32,1614585959.454896100
AMZN,3171.50,1614585959.454896100
AAPL,131.16,1614585959.455893900
TSLA,658.73,1614585959.455893900
TSLA,658.61,1614585959.455893900
AAPL,130.44,1614585959.455893900
TSLA,659.20,1614585959.455893900
TSLA,658.39,1614585959.455893900
AMZN,3171.99,1614585959.456890700
AAPL,130.46,1614585959.456890700
AAPL,130.90,1614585959.456890700
AAPL,131.52,1614585959.456890700
TSLA,659.10,1614585959.457894400
AMZN,3170.73,1614585959.457894400
AAPL,131.56,1614585959.457894400
AMZN,3170.36,1614585959.457894400
TSLA,659.43,1614585959.457894400
AMZN,3171.74,1614585959.457894400
AAPL,130.71,1614585959.458896500
AMZN,3170.93,1614585959.458896500
AAPL,130.56,1614585959.458896500
TSLA,659.49,1614585959.458896500
TSLA,659.40,1614585959.458896500
AMZN,3170.51,1614585959.459891500
AAPL,130.16,1614585959.459891500
AAPL,130.04,1614585959.459891500
AAPL,130.73,1614585959.459891500
TSLA,659.72,1614585959.459891500
AAPL,131.25,1614585959.459891500
AMZN,3170.10,1614585959.459891500
AAPL,131.81,1614585959.460891500
AMZN,3170.30,1614585959.460891500
TSLA,659.03,1614585959.460891500
TSLA,658.94,1614585959.460891500
TSLA,659.33,1614585959.460891500
AAPL,130.84,1614585959.460891500
TSLA,658.78,1614585959.460891500
AMZN,3170.10,1614585959.460891500
TSLA,658.10,1614585959.461892200
AAPL,130.46,1614585959.461892200
AMZN,3170.59,1614585959.461892200
AMZN,3170.63,1614585959.461892200
AMZN,3171.99,1614585959.462891600
AAPL,131.87,1614585959.462891600
TSLA,658.51,1614585959.462891600
AMZN,3171.51,1614585959.462891600
AAPL,130.77,1614585959.462891600
TSLA,659.71,1614585959.462891600
AAPL,130.92,1614585959.462891600
TSLA,658.20,1614585959.462891600
AAPL,130.59,1614585959.462891600
TSLA,659.88,1614585959.462891600
AAPL,130.52,1614585959.463893700
AMZN,3171.98,1614585959.463893700
TSLA,659.59,1614585959.463893700
AMZN,3170.72,1614585959.463893700
AAPL,130.27,1614585959.463893700
AAPL,130.24,1614585959.463893700
AAPL,131.96,1614585959.463893700
TSLA,659.14,1614585959.463893700
TSLA,659.85,1614585959.463893700
AAPL,130.55,1614585959.464891200
TSLA,659.92,1614585959.464891200
AMZN,3170.24,1614585959.464891200
TSLA,658.71,1614585959.465890900
TSLA,658.05,1614585959.465890900
AAPL,131.52,1614585959.465890900
AAPL,131.48,1614585959.465890900
AAPL,130.67,1614585959.465890900
TSLA,658.90,1614585959.465890900
AMZN,0.00,1614585959.466891400
AMZN,3170.06,1614585959.466891400
AMZN,3170.71,1614585959.466891400
AMZN,3170.83,1614585959.466891400
TSLA,658.34,1614585959.467890200
AMZN,3170.66,1614585959.467890200
AMZN,3171.01,1614585959.467890200
AMZN,3171.26,1614585959.467890200
AMZN,3170.73,1614585959.467890200
AMZN,3171.85,1614585959.467890200
TSLA,658.49,1614585959.468890600
AAPL,130.40,1614585959.468890600
AMZN,3170.70,1614585959.468890600
TSLA,659.32,1614585959.468890600
TSLA,658.99,1614585959.468890600
AAPL,130.64,1614585959.468890600
AMZN,3171.83,1614585959.469889700
AAPL,130.84,1614585959.469889700
